# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669817349, 1305, 5, 9, 0, 0, 0.04%, 0, 0, 1, 1475.62
1669817355, 1308, 7, 9, 0, 0, 0.04%, 0, 0, 1, 1478.44
1669817360, 1312, 1, 9, 0, 0, 0.04%, 0, 0, 1, 1477.54
1669817365, 1315, 3, 9, 0, 0, 0.04%, 0, 0, 1, 1481.06
1669817370, 1318, 5, 9, 0, 0, 0.04%, 0, 0, 1, 1479.89
1669817375, 1321, 8, 9, 0, 0, 0.04%, 0, 0, 1, 1482.36
1669817380, 1325, 1, 9, 0, 0, 0.04%, 0, 0, 1, 1474.91
1669817385, 1328, 2, 9, 0, 0, 0.04%, 0, 0, 1, 1455.93
1669817390, 1331, 0, 9, 0, 0, 0.04%, 0, 0, 1, 1290.51
1669817395, 1334, 0, 9, 0, 0, 0.04%, 0, 0, 1, 1345.55
1669817400, 1336, 8, 9, 0, 0, 0.04%, 0, 0, 1, 1342.30
1669817405, 1339, 8, 9, 0, 0, 0.04%, 0, 0, 1, 1401.93
1669817410, 1343, 0, 9, 0, 0, 0.04%, 0, 0, 1, 1414.45
1669817415, 1346, 2, 9, 0, 0, 0.04%, 0, 0, 1, 1444.27
1669817425, 1348, 4, 9, 0, 0, 0.04%, 0, 0, 1, 4.65
1669817437, 1349, 8, 9, 0, 0, 0.04%, 0, 0, 1, 3.53
1669817442, 1352, 8, 9, 0, 0, 0.04%, 0, 0, 1, 1361.32
1669817447, 1356, 0, 9, 0, 0, 0.04%, 0, 0, 1, 1372.83
1669817452, 1359, 1, 9, 0, 0, 0.04%, 0, 0, 1, 1408.95
